,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
176,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Music-Info-Reviews/zgbs/mobile-apps/9408474011,Apps & Games,Music & Audio,Music Info & Reviews,,,,,
177,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Music-Players/zgbs/mobile-apps/9408777011,Apps & Games,Music & Audio,Music Players,,,,,
178,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Demand-Music-Streaming/zgbs/mobile-apps/9408776011,Apps & Games,Music & Audio,On-Demand Music Streaming,,,,,
179,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Podcasts/zgbs/mobile-apps/9408781011,Apps & Games,Music & Audio,Podcasts,,,,,
180,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Radio-Apps/zgbs/mobile-apps/9408782011,Apps & Games,Music & Audio,Radio,,,,,
181,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Ringtones-Notifications/zgbs/mobile-apps/9408485011,Apps & Games,Music & Audio,Ringtones & Notifications,,,,,
182,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Songbooks-Sheet-Music/zgbs/mobile-apps/9408783011,Apps & Games,Music & Audio,Songbooks & Sheet Music,,,,,
183,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Sounds-Relaxation/zgbs/mobile-apps/9408774011,Apps & Games,Music & Audio,Sounds & Relaxation,,,,,
184,True,https://www.amazon.com/Best-Sellers-Appstore-Android-News/zgbs/mobile-apps/9408802011,Apps & Games,News,,,,,,
185,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Feed-Aggregators/zgbs/mobile-apps/9408804011,Apps & Games,News,Feed Aggregators,,,,,
186,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Newspapers/zgbs/mobile-apps/9408847011,Apps & Games,News,Newspapers,,,,,
187,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Sports-Fan-News/zgbs/mobile-apps/9408895011,Apps & Games,News,Sports Fan News,,,,,
188,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Baseball-News/zgbs/mobile-apps/9408897011,Apps & Games,News,Sports Fan News,Baseball,,,,
189,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Football-News/zgbs/mobile-apps/9408901011,Apps & Games,News,Sports Fan News,Football,,,,
190,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Novelty/zgbs/mobile-apps/9408852011,Apps & Games,Novelty,,,,,,
191,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Funny-Pictures/zgbs/mobile-apps/9408859011,Apps & Games,Novelty,Funny Pictures,,,,,
192,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Funny-Sounds/zgbs/mobile-apps/9408860011,Apps & Games,Novelty,Funny Sounds,,,,,
193,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Prank-Biometric-Scanners/zgbs/mobile-apps/9408865011,Apps & Games,Novelty,Prank Biometric Scanners,,,,,
194,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Screen-Pranks/zgbs/mobile-apps/9408866011,Apps & Games,Novelty,Screen Pranks,,,,,
195,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Talking-Answering/zgbs/mobile-apps/9408869011,Apps & Games,Novelty,Talking & Answering,,,,,
196,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Photo-Video/zgbs/mobile-apps/9408874011,Apps & Games,Photo & Video,,,,,,
197,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Productivity/zgbs/mobile-apps/9408449011,Apps & Games,Productivity,,,,,,
198,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Alarms-Clocks/zgbs/mobile-apps/9408915011,Apps & Games,Productivity,Alarms & Clocks,,,,,
199,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Audio-Recording/zgbs/mobile-apps/9408916011,Apps & Games,Productivity,Audio Recording,,,,,
200,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Meetings-Conferencing/zgbs/mobile-apps/9408451011,Apps & Games,Productivity,Business Conferencing,,,,,
201,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Calculators/zgbs/mobile-apps/9408919011,Apps & Games,Productivity,Calculators,,,,,
202,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Calendars/zgbs/mobile-apps/9408920011,Apps & Games,Productivity,Calendars,,,,,
203,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Cloud-Storage/zgbs/mobile-apps/9408921011,Apps & Games,Productivity,Cloud Storage,,,,,
204,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Contact-Management/zgbs/mobile-apps/9408922011,Apps & Games,Productivity,Contact Management,,,,,
205,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Document-Editing/zgbs/mobile-apps/9408452011,Apps & Games,Productivity,Document Editing,,,,,
206,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Document-Viewers/zgbs/mobile-apps/9408454011,Apps & Games,Productivity,Document Viewers,,,,,
207,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Email-Clients/zgbs/mobile-apps/9408468011,Apps & Games,Productivity,Email Clients,,,,,
208,True,https://www.amazon.com/Best-Sellers-Appstore-Android-File-Management/zgbs/mobile-apps/9408925011,Apps & Games,Productivity,File Management,,,,,
209,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Keyboards/zgbs/mobile-apps/9408928011,Apps & Games,Productivity,Keyboards,,,,,
210,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Notes-Bookmarking/zgbs/mobile-apps/9408458011,Apps & Games,Productivity,Notes & Bookmarking,,,,,
211,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Organizers-Assistants/zgbs/mobile-apps/9408459011,Apps & Games,Productivity,Organizers & Assistants,,,,,
212,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Personal-Finance/zgbs/mobile-apps/9408441011,Apps & Games,Productivity,Personal Finance,,,,,
213,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Presentations/zgbs/mobile-apps/9408460011,Apps & Games,Productivity,Presentations,,,,,
214,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Remote-PC-Access/zgbs/mobile-apps/9408931011,Apps & Games,Productivity,Remote PC Access,,,,,
215,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Scanning-Printing/zgbs/mobile-apps/9408932011,Apps & Games,Productivity,Scanning & Printing,,,,,
216,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Security/zgbs/mobile-apps/9408933011,Apps & Games,Productivity,Security,,,,,
217,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Do-Lists-Reminders/zgbs/mobile-apps/9408461011,Apps & Games,Productivity,To-Do Lists & Reminders,,,,,
218,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Translators/zgbs/mobile-apps/9408938011,Apps & Games,Productivity,Translators,,,,,
219,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Web-Browsers/zgbs/mobile-apps/9408941011,Apps & Games,Productivity,Web Browsers,,,,,
220,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Reference/zgbs/mobile-apps/9408491011,Apps & Games,Reference,,,,,,
221,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Dictionaries/zgbs/mobile-apps/9408493011,Apps & Games,Reference,Dictionaries,,,,,
222,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Encyclopedias/zgbs/mobile-apps/9408494011,Apps & Games,Reference,Encyclopedias,,,,,
223,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Guides-How-Tos/zgbs/mobile-apps/9408498011,Apps & Games,Reference,Guides & How-Tos,,,,,
224,True,https://www.amazon.com/Best-Sellers-Appstore-Android-History/zgbs/mobile-apps/9408499011,Apps & Games,Reference,History,,,,,
225,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Language-Grammar/zgbs/mobile-apps/9408500011,Apps & Games,Reference,Language & Grammar,,,,,
226,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Math/zgbs/mobile-apps/9408501011,Apps & Games,Reference,Math,,,,,
227,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Medical-Reference/zgbs/mobile-apps/9408756011,Apps & Games,Reference,Medical,,,,,
228,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Religion/zgbs/mobile-apps/9408504011,Apps & Games,Reference,Religion,,,,,
229,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Science/zgbs/mobile-apps/9408505011,Apps & Games,Reference,Science,,,,,
230,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Test-Preparation/zgbs/mobile-apps/9408506011,Apps & Games,Reference,Test Preparation,,,,,
231,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Shopping/zgbs/mobile-apps/9408875011,Apps & Games,Shopping,,,,,,
232,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Social/zgbs/mobile-apps/9408464011,Apps & Games,Social,,,,,,
233,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Blogging/zgbs/mobile-apps/9408465011,Apps & Games,Social,Blogging,,,,,
234,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Dating/zgbs/mobile-apps/9408467011,Apps & Games,Social,Dating,,,,,
235,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Email-Clients/zgbs/mobile-apps/9408468011,Apps & Games,Social,Email Clients,,,,,
236,True,https://www.amazon.com/Best-Sellers-Appstore-Android-General-Social-Networking/zgbs/mobile-apps/9408469011,Apps & Games,Social,General Social Networking,,,,,
237,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Photo-Sharing/zgbs/mobile-apps/9408475011,Apps & Games,Social,Photo-Sharing,,,,,
238,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Professional-Networking/zgbs/mobile-apps/9408476011,Apps & Games,Social,Professional Networking,,,,,
239,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Social-Network-Management/zgbs/mobile-apps/9408478011,Apps & Games,Social,Social Network Management,,,,,
240,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Video-Sharing/zgbs/mobile-apps/10298307011,Apps & Games,Social,Video-Sharing,,,,,
241,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Sports/zgbs/mobile-apps/9408876011,Apps & Games,Sports,,,,,,
242,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Activity-Tracking/zgbs/mobile-apps/9408750011,Apps & Games,Sports,Activity Tracking,,,,,
243,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Exercise-Motivation/zgbs/mobile-apps/9408751011,Apps & Games,Sports,Exercise Motivation,,,,,
244,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Sports-Games/zgbs/mobile-apps/9408543011,Apps & Games,Sports,Games,,,,,
245,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Baseball-Games/zgbs/mobile-apps/9408545011,Apps & Games,Sports,Games,Baseball,,,,
246,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Basketball-Games/zgbs/mobile-apps/9408546011,Apps & Games,Sports,Games,Basketball,,,,
247,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Bowling-Games/zgbs/mobile-apps/9408547011,Apps & Games,Sports,Games,Bowling,,,,
248,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Boxing-Games/zgbs/mobile-apps/9408548011,Apps & Games,Sports,Games,Boxing,,,,
249,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Cricket-Games/zgbs/mobile-apps/9408550011,Apps & Games,Sports,Games,Cricket,,,,
250,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Extreme-Sports-Games/zgbs/mobile-apps/9408553011,Apps & Games,Sports,Games,Extreme Sports,,,,
251,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Fantasy-Sports/zgbs/mobile-apps/9408877011,Apps & Games,Sports,Games,Fantasy,,,,
252,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Fishing-Games/zgbs/mobile-apps/9408555011,Apps & Games,Sports,Games,Fishing,,,,
253,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Football-Games/zgbs/mobile-apps/9408556011,Apps & Games,Sports,Games,Football,,,,
254,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Golf-Games/zgbs/mobile-apps/9408557011,Apps & Games,Sports,Games,Golf,,,,
255,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Ice-Hockey-Games/zgbs/mobile-apps/9408560011,Apps & Games,Sports,Games,Ice Hockey,,,,
256,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Pool-Billiards-Games/zgbs/mobile-apps/9408565011,Apps & Games,Sports,Games,Pool & Billiards,,,,
257,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Soccer-Games/zgbs/mobile-apps/9408568011,Apps & Games,Sports,Games,Soccer,,,,
258,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Tennis-Games/zgbs/mobile-apps/9408571011,Apps & Games,Sports,Games,Tennis,,,,
259,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Heart-Rate-Monitors/zgbs/mobile-apps/9408752011,Apps & Games,Sports,Heart Rate Monitors,,,,,
260,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Sports-Fan-News/zgbs/mobile-apps/9408895011,Apps & Games,Sports,Sports Fan News,,,,,
261,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Baseball-News/zgbs/mobile-apps/9408897011,Apps & Games,Sports,Sports Fan News,Baseball,,,,
262,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Football-News/zgbs/mobile-apps/9408901011,Apps & Games,Sports,Sports Fan News,Football,,,,
263,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Sports-Information/zgbs/mobile-apps/9408892011,Apps & Games,Sports,Sports Information,,,,,
264,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Workout-Guides/zgbs/mobile-apps/9408762011,Apps & Games,Sports,Workout Guides,,,,,
265,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Yoga-Guides/zgbs/mobile-apps/9408763011,Apps & Games,Sports,Yoga Guides,,,,,
266,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Transportation/zgbs/mobile-apps/10298308011,Apps & Games,Transportation,,,,,,
267,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Auto-Rental/zgbs/mobile-apps/9408786011,Apps & Games,Transportation,Auto Rental,,,,,
268,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Flight-Finders/zgbs/mobile-apps/9408791011,Apps & Games,Transportation,Flight Finders,,,,,
269,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Navigation/zgbs/mobile-apps/9408794011,Apps & Games,Transportation,Navigation,,,,,
270,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Taxi-Ridesharing/zgbs/mobile-apps/9408788011,Apps & Games,Transportation,Taxi & Ridesharing,,,,,
271,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Travel/zgbs/mobile-apps/9408785011,Apps & Games,Travel,,,,,,
272,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Auto-Rental/zgbs/mobile-apps/9408786011,Apps & Games,Travel,Auto Rental,,,,,
273,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Compasses/zgbs/mobile-apps/9408789011,Apps & Games,Travel,Compasses,,,,,
274,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Currency-Converters/zgbs/mobile-apps/9408436011,Apps & Games,Travel,Currency Converters,,,,,
275,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Flight-Finders/zgbs/mobile-apps/9408791011,Apps & Games,Travel,Flight Finders,,,,,
276,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Hotel-Finders/zgbs/mobile-apps/9408792011,Apps & Games,Travel,Hotel Finders,,,,,
277,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Navigation/zgbs/mobile-apps/9408794011,Apps & Games,Travel,Navigation,,,,,
278,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Offline-Maps/zgbs/mobile-apps/9408795011,Apps & Games,Travel,Offline Maps,,,,,
279,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Taxi-Ridesharing/zgbs/mobile-apps/9408788011,Apps & Games,Travel,Taxi & Ridesharing,,,,,
280,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Translators/zgbs/mobile-apps/9408938011,Apps & Games,Travel,Translators,,,,,
281,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Travel-Guides/zgbs/mobile-apps/9408798011,Apps & Games,Travel,Travel Guides,,,,,
282,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Trip-Planners/zgbs/mobile-apps/9408800011,Apps & Games,Travel,Trip Planners,,,,,
283,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Unit-Converters/zgbs/mobile-apps/9408793011,Apps & Games,Travel,Unit Converters,,,,,
284,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Utilities/zgbs/mobile-apps/9408914011,Apps & Games,Utilities,,,,,,
285,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Alarms-Clocks/zgbs/mobile-apps/9408915011,Apps & Games,Utilities,Alarms & Clocks,,,,,
286,True,https://www.amazon.com/Best-Sellers-Appstore-Android-All-One-Tools/zgbs/mobile-apps/9408940011,Apps & Games,Utilities,All-in-One Tools,,,,,
287,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Audio-Recording/zgbs/mobile-apps/9408916011,Apps & Games,Utilities,Audio Recording,,,,,
288,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Battery-Savers/zgbs/mobile-apps/9408917011,Apps & Games,Utilities,Battery Savers,,,,,
289,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Calculators/zgbs/mobile-apps/9408919011,Apps & Games,Utilities,Calculators,,,,,
290,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Calendars/zgbs/mobile-apps/9408920011,Apps & Games,Utilities,Calendars,,,,,
291,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Cloud-Storage/zgbs/mobile-apps/9408921011,Apps & Games,Utilities,Cloud Storage,,,,,
292,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Compasses/zgbs/mobile-apps/9408789011,Apps & Games,Utilities,Compasses,,,,,
293,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Contact-Management/zgbs/mobile-apps/9408922011,Apps & Games,Utilities,Contact Management,,,,,
294,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Device-Tracking/zgbs/mobile-apps/9408923011,Apps & Games,Utilities,Device Tracking,,,,,
295,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Document-Viewers/zgbs/mobile-apps/9408454011,Apps & Games,Utilities,Document Viewers,,,,,
296,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Email-Clients/zgbs/mobile-apps/9408468011,Apps & Games,Utilities,Email Clients,,,,,
297,True,https://www.amazon.com/Best-Sellers-Appstore-Android-File-Management/zgbs/mobile-apps/9408925011,Apps & Games,Utilities,File Management,,,,,
298,True,https://www.amazon.com/Best-Sellers-Appstore-Android-File-Transfer/zgbs/mobile-apps/9408924011,Apps & Games,Utilities,File Transfer,,,,,
299,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Flashlights/zgbs/mobile-apps/9408926011,Apps & Games,Utilities,Flashlights,,,,,
300,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Keyboards/zgbs/mobile-apps/9408928011,Apps & Games,Utilities,Keyboards,,,,,
301,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Notes-Bookmarking/zgbs/mobile-apps/9408458011,Apps & Games,Utilities,Notes & Bookmarking,,,,,
302,True,https://www.amazon.com/Best-Sellers-Appstore-Android-QR-Barcode-Scanners/zgbs/mobile-apps/9408930011,Apps & Games,Utilities,QR & Barcode Scanners,,,,,
303,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Remote-PC-Access/zgbs/mobile-apps/9408931011,Apps & Games,Utilities,Remote PC Access,,,,,
304,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Scanning-Printing/zgbs/mobile-apps/9408932011,Apps & Games,Utilities,Scanning & Printing,,,,,
305,True,https://www.amazon.com/Best-Sellers-Appstore-Android-Security/zgbs/mobile-apps/9408933011,Apps & Games,Utilities,Security,,,,,
